id_oblig,id_cli,cod_prod,vr_desembolsado,sdo_capital,vr_cuota,fec_desembolso,fec_venc,dias_mora_act,num_cuotas_pend,calif_riesgo
OBL006044,CLI004717,PR025,46489632.67,38953225.03,2905602.04,2022-05-31,2035-06-03,146,16,Medio
OBL006045,CLI005774,PR026,19550629.33,11935385.9,279294.7,2021-10-14,2034-02-02,150,64,Bajo
OBL006046,CLI009055,PR032,19180429.72,11767764.14,233907.68,2022-03-15,2032-09-17,27,12,Medio
OBL006047,CLI005954,PR020,42149339.13,32808454.8,1756222.46,2020-09-05,2035-01-25,42,46,Alto
OBL006048,CLI005463,PR049,38301297.42,20851349.12,1418566.57,2024-06-02,2035-09-03,47,85,Medio
OBL006049,CLI008093,PR040,7973845.08,874899.29,265794.84,2022-10-18,2033-10-22,110,70,Alto
OBL006050,CLI002151,PR044,17563818.9,8206736.05,331392.81,2019-07-09,2027-09-25,114,90,Bajo
OBL006051,CLI001979,PR019,49813794.49,47073907.81,664183.93,2019-09-10,2027-04-09,78,37,Alto
OBL006052,CLI008009,PR040,15097948.6,1889085.5,188724.36,2019-07-22,2029-12-07,86,57,Medio
OBL006053,CLI008246,PR031,36762543.48,32943854.48,382943.16,2023-07-26,2032-06-22,144,104,Bajo
OBL006054,CLI005770,PR019,40673527.83,14338295.0,347636.99,2022-06-17,2035-09-27,53,99,Bajo
OBL006055,CLI003667,PR039,24397670.4,22887864.07,1161793.83,2021-07-02,2035-04-23,99,50,Bajo
OBL006056,CLI003932,PR039,6810064.63,1176484.67,75667.38,2020-02-10,2031-08-13,102,110,Alto
OBL006057,CLI003887,PR020,38803723.58,8411003.75,1175870.41,2025-07-28,2029-05-18,169,30,Bajo
OBL006058,CLI002777,PR047,29906940.65,23350050.61,747673.52,2026-01-03,2029-08-31,69,97,Alto
OBL006059,CLI002674,PR008,3700994.58,3305533.3,51402.7,2019-08-06,2031-05-03,96,116,Medio
OBL006060,CLI007400,PR010,7845805.93,3796358.83,373609.81,2025-12-15,2029-04-22,120,116,Alto
OBL006061,CLI008020,PR037,39061853.57,27805413.27,1116052.96,2022-11-16,2032-03-11,87,113,Medio
OBL006062,CLI000120,PR026,2370254.66,1601255.16,112869.27,2021-09-27,2026-11-09,32,11,Medio
OBL006063,CLI009244,PR024,10780350.24,959082.86,229369.15,2023-05-26,2035-02-08,86,31,Alto
OBL006064,CLI001671,PR038,14202218.53,279278.21,211973.41,2022-02-13,2035-11-13,40,59,Bajo
OBL006065,CLI002555,PR014,18185093.1,3458738.83,454627.33,2026-04-29,2036-07-04,40,84,Bajo
OBL006066,CLI003138,PR036,10434933.87,2734940.66,200671.81,2019-09-04,2029-12-19,139,73,Alto
OBL006067,CLI002042,PR011,46412696.15,31217626.38,703222.67,2023-09-12,2035-09-21,66,64,Bajo
OBL006068,CLI000312,PR007,10213893.58,272303.49,117401.08,2022-09-05,2029-08-17,120,47,Alto
OBL006069,CLI008453,PR048,44182623.87,2583682.94,371282.55,2019-02-04,2027-01-02,45,62,Bajo
OBL006070,CLI001449,PR017,8075912.16,3736470.89,107678.83,2022-12-25,2030-11-17,91,34,Medio
OBL006071,CLI000040,PR045,45475671.98,28504264.74,2842229.5,2019-02-13,2028-06-19,175,107,Medio
OBL006072,CLI007892,PR006,9670498.09,2771396.81,87913.62,2021-05-14,2035-02-24,46,31,Bajo
OBL006073,CLI003036,PR018,49965664.3,48928580.93,1350423.36,2021-10-20,2029-09-23,14,85,Alto
OBL006074,CLI006079,PR024,44433977.48,36526363.8,1346484.17,2023-05-23,2031-04-27,83,20,Alto
OBL006075,CLI009294,PR040,19175554.03,14892504.21,833719.74,2026-05-16,2031-11-27,160,84,Bajo
OBL006076,CLI002747,PR035,37718320.74,9916665.67,819963.49,2025-11-20,2029-05-22,136,81,Alto
OBL006077,CLI009849,PR043,38483589.99,11878441.42,986758.72,2022-05-13,2034-08-26,98,48,Alto
OBL006078,CLI008157,PR025,11898853.0,5740877.71,127944.66,2022-06-05,2034-03-05,129,48,Bajo
OBL006079,CLI003973,PR035,5778629.79,4279066.78,251244.77,2021-11-24,2027-06-17,66,34,Alto
OBL006080,CLI004470,PR019,32234051.44,15218673.21,632040.22,2022-05-31,2030-11-30,173,9,Alto
OBL006081,CLI005349,PR012,44547020.33,1637183.82,404972.91,2018-08-14,2034-10-30,150,18,Bajo
OBL006082,CLI009176,PR048,11040761.49,7028494.55,690047.59,2019-05-13,2035-09-24,91,0,Alto
OBL006083,CLI009127,PR006,31862777.67,8218276.85,442538.58,2025-05-04,2027-07-10,20,102,Medio
OBL006084,CLI001680,PR035,11571210.79,5857384.21,282224.65,2019-07-14,2031-04-21,118,47,Bajo
OBL006085,CLI008105,PR007,36786291.89,10402181.59,1362455.26,2024-08-25,2032-05-09,8,42,Alto
OBL006086,CLI004179,PR026,7139672.22,6339043.4,99162.11,2026-01-25,2035-10-28,149,79,Medio
OBL006087,CLI009901,PR003,10639439.44,1150867.39,303983.98,2020-03-12,2026-12-28,130,28,Medio
OBL006088,CLI004848,PR011,10835340.78,5096472.11,164171.83,2024-04-24,2032-02-28,137,55,Alto
OBL006089,CLI000927,PR016,14707095.76,5910388.19,408530.44,2021-06-30,2031-01-14,13,25,Bajo
OBL006090,CLI009286,PR023,43774358.41,41801923.17,951616.49,2023-01-27,2035-03-13,90,22,Alto
OBL006091,CLI005470,PR014,35994366.29,27841511.62,382918.79,2022-05-11,2036-04-09,24,20,Medio
OBL006092,CLI001130,PR050,38042773.97,1797693.03,319687.18,2024-03-17,2032-12-22,17,103,Bajo
OBL006093,CLI003194,PR010,6038333.06,1378483.18,56965.41,2025-05-11,2030-09-30,107,58,Bajo
OBL006094,CLI009102,PR041,2135427.83,247327.14,125613.4,2020-06-17,2032-04-13,146,83,Bajo
OBL006095,CLI008398,PR004,33176455.07,6825135.41,809181.83,2023-01-18,2028-07-21,104,41,Alto
OBL006096,CLI005752,PR036,30329418.65,10746272.67,254869.06,2025-05-16,2033-12-31,11,69,Medio
OBL006097,CLI007323,PR009,13456417.24,9616421.38,123453.37,2021-10-30,2033-06-30,147,63,Bajo
OBL006098,CLI002695,PR049,49190315.28,38086075.05,558980.86,2018-11-15,2033-03-12,14,107,Alto
OBL006099,CLI003721,PR007,27562445.69,23921420.63,272895.5,2020-10-25,2034-05-17,161,72,Medio
OBL006100,CLI001888,PR004,38530355.39,13680660.48,370484.19,2022-06-25,2036-03-06,12,76,Alto
OBL006101,CLI007413,PR005,25381071.21,22310151.74,590257.47,2018-11-18,2030-08-26,69,40,Medio
OBL006102,CLI003094,PR016,13691665.3,1692947.69,132928.79,2019-05-01,2028-11-17,75,28,Alto
OBL006103,CLI004624,PR050,26884376.86,18880962.98,507252.39,2025-07-23,2026-10-20,160,62,Medio
OBL006104,CLI007433,PR016,43014830.48,35501616.55,421714.02,2025-10-10,2030-12-06,120,120,Medio
OBL006105,CLI001339,PR020,33859746.23,19670329.24,328735.4,2022-12-16,2034-04-21,64,100,Bajo
OBL006106,CLI004692,PR037,41066028.31,11406236.57,441570.2,2025-06-15,2027-11-13,83,82,Medio
OBL006107,CLI003185,PR043,38517298.16,367493.49,513563.98,2021-05-16,2036-05-31,178,52,Bajo
OBL006108,CLI002196,PR040,8532985.08,8263312.74,164095.87,2023-03-17,2027-05-02,17,55,Medio
OBL006109,CLI009056,PR044,1777678.06,1203811.53,26142.32,2026-06-07,2029-05-18,157,1,Medio
OBL006110,CLI005780,PR017,49932394.61,29730861.69,1426639.85,2021-02-05,2027-07-24,144,73,Alto
OBL006111,CLI007876,PR044,37917974.95,19541272.57,2106554.16,2026-01-08,2030-03-01,140,29,Bajo
OBL006112,CLI009099,PR020,32940736.0,19052302.24,378629.15,2026-01-12,2035-02-28,32,120,Bajo
OBL006113,CLI000140,PR021,11140315.77,6018627.16,195444.14,2023-05-07,2035-12-10,159,21,Bajo
OBL006114,CLI003648,PR018,11605094.13,9466962.37,725318.38,2022-01-25,2034-08-04,61,9,Alto
OBL006115,CLI009996,PR025,41924788.25,31646180.64,776384.97,2024-11-03,2030-09-05,93,64,Bajo
OBL006116,CLI004184,PR044,30234913.49,25396822.33,256228.08,2022-06-22,2033-11-12,40,51,Medio
OBL006117,CLI009519,PR012,21334662.72,10805046.09,520357.63,2026-02-06,2028-04-13,56,20,Bajo
OBL006118,CLI001463,PR013,30916023.7,11037270.36,435436.95,2023-02-21,2034-09-19,162,6,Medio
OBL006119,CLI006662,PR026,28027740.0,14222190.45,875866.88,2018-12-23,2034-07-02,19,117,Medio
OBL006120,CLI003308,PR029,5597256.69,1277013.32,47839.8,2023-04-14,2034-04-11,167,1,Alto
OBL006121,CLI008935,PR046,42271234.54,34314624.33,548977.07,2019-02-05,2030-11-18,54,108,Alto
OBL006122,CLI009013,PR005,20048185.69,8612014.97,1113788.09,2021-08-04,2027-03-16,44,14,Bajo
OBL006123,CLI008848,PR040,29832707.95,11509686.24,1193308.32,2022-07-27,2026-11-09,136,109,Bajo
OBL006124,CLI006503,PR010,15209959.37,14471130.43,131120.34,2020-04-07,2031-01-05,76,53,Medio
OBL006125,CLI005804,PR018,44742549.71,25280266.28,385711.64,2021-04-23,2030-12-02,21,108,Alto
OBL006126,CLI002757,PR034,27256142.85,19445521.75,2271345.24,2022-03-05,2035-10-06,130,95,Alto
OBL006127,CLI001766,PR034,26790094.06,8263286.92,595335.42,2021-03-21,2033-12-30,80,90,Alto
OBL006128,CLI000728,PR028,33892274.58,18412901.23,322783.57,2019-09-15,2035-03-16,141,75,Alto
OBL006129,CLI007299,PR022,16998247.42,4816159.28,155947.22,2022-08-08,2033-07-27,160,31,Alto
OBL006130,CLI006402,PR020,45160892.16,15497721.73,557541.88,2018-10-12,2031-12-24,128,60,Bajo
OBL006131,CLI008254,PR006,9376133.1,5611241.9,86816.05,2021-02-23,2029-11-16,180,73,Alto
OBL006132,CLI002537,PR047,36105178.3,24368417.17,319514.85,2022-06-26,2029-10-08,162,113,Medio
OBL006133,CLI005139,PR037,11629141.69,5620431.17,830652.98,2024-11-02,2030-06-23,124,73,Bajo
OBL006134,CLI009105,PR008,28513898.29,13110176.07,365562.8,2018-10-05,2035-04-22,4,25,Alto
OBL006135,CLI009482,PR031,41258472.77,26731309.08,634745.73,2020-02-10,2031-03-06,128,69,Alto
OBL006136,CLI001533,PR009,44355928.82,13496996.42,576051.02,2024-11-21,2026-11-23,9,118,Medio
OBL006137,CLI005819,PR011,43415889.88,24866494.57,3101134.99,2025-01-05,2033-01-14,108,51,Medio
OBL006138,CLI002385,PR021,17972094.54,93571.85,289872.49,2023-08-23,2028-05-29,132,8,Medio
OBL006139,CLI005966,PR041,4596973.79,592250.78,191540.57,2025-04-01,2030-09-11,40,88,Alto
OBL006140,CLI004673,PR042,48704446.64,17904917.58,477494.57,2025-01-08,2032-02-05,59,100,Bajo
OBL006141,CLI002301,PR002,20980540.57,6659387.45,235736.41,2021-06-05,2036-07-05,2,93,Bajo
OBL006142,CLI007281,PR007,44140561.24,5610744.21,613063.35,2023-06-18,2029-09-19,156,85,Bajo
OBL006143,CLI004498,PR032,8714079.28,5628890.38,114658.94,2022-10-20,2033-05-12,59,41,Medio
OBL006144,CLI003668,PR046,28115435.24,5146471.52,1479759.75,2022-06-17,2035-12-17,75,44,Bajo
OBL006145,CLI003162,PR013,35461209.64,32723846.45,909261.79,2020-04-18,2033-10-01,139,34,Alto
OBL006146,CLI009618,PR035,38846693.22,13208182.71,340760.47,2019-02-23,2032-05-23,80,25,Alto
OBL006147,CLI007497,PR022,38792321.74,3668030.04,399920.84,2023-06-29,2029-10-15,64,30,Bajo
OBL006148,CLI005646,PR040,21479195.06,12252090.72,186775.61,2019-09-09,2033-05-03,129,93,Medio
OBL006149,CLI009219,PR039,41599597.28,14470187.05,611758.78,2023-01-31,2030-05-14,162,42,Alto
OBL006150,CLI003586,PR013,10425596.96,7864635.07,105309.06,2019-05-08,2033-02-05,119,87,Bajo
OBL006151,CLI004103,PR036,11984620.53,804111.25,239692.41,2024-12-11,2032-05-14,172,11,Bajo
OBL006152,CLI009774,PR002,29957594.5,28337827.06,936174.83,2024-02-23,2030-06-29,11,69,Medio
OBL006153,CLI003665,PR040,26737542.4,7237233.28,810228.56,2019-12-06,2036-01-22,128,21,Bajo
OBL006154,CLI003396,PR031,18577170.42,2276048.56,189562.96,2023-11-19,2027-06-15,113,89,Alto
OBL006155,CLI004104,PR020,38811771.48,16375923.75,404289.29,2019-03-19,2033-02-17,154,41,Alto
OBL006156,CLI006851,PR047,29494027.97,25273020.7,258719.54,2024-02-14,2030-06-06,144,95,Alto
OBL006157,CLI007805,PR032,25397878.37,12720031.62,705496.62,2024-04-07,2033-10-08,5,78,Bajo
OBL006158,CLI007809,PR006,15974054.03,11349027.8,499189.19,2022-12-21,2034-05-08,12,10,Alto
OBL006159,CLI002150,PR046,3873491.82,1626520.96,70427.12,2024-04-18,2035-11-23,147,5,Alto
OBL006160,CLI000440,PR017,9037617.64,5429537.83,75313.48,2024-10-17,2032-08-25,18,61,Medio
OBL006161,CLI000094,PR031,6721377.11,4044731.04,56482.16,2020-03-12,2029-12-07,156,85,Medio
OBL006162,CLI004688,PR014,16794074.2,9767796.08,254455.67,2025-02-23,2031-04-30,102,104,Bajo
OBL006163,CLI005420,PR030,8238458.15,1031591.79,78461.51,2021-07-18,2031-10-18,144,53,Medio
OBL006164,CLI006116,PR037,22269517.5,19645994.46,247439.08,2022-09-12,2030-08-18,135,85,Alto
OBL006165,CLI001625,PR014,26083370.58,9629147.94,219187.99,2025-06-20,2033-01-16,137,23,Alto
OBL006166,CLI008261,PR010,22343753.29,21293349.81,558593.83,2021-03-21,2030-09-02,158,74,Alto
OBL006167,CLI003389,PR042,47921888.93,35485152.28,413119.73,2022-01-30,2026-10-25,162,80,Bajo
OBL006168,CLI000229,PR030,39154927.9,30368924.53,978873.2,2019-07-31,2034-05-30,180,10,Alto
OBL006169,CLI001132,PR022,42493128.29,32449292.4,1847527.32,2025-02-20,2035-01-12,42,74,Bajo
OBL006170,CLI009565,PR014,14627747.08,14236564.37,166224.4,2021-01-16,2036-05-07,97,12,Bajo
OBL006171,CLI005666,PR017,16103176.7,15438929.28,555281.96,2018-09-23,2035-04-22,81,102,Bajo
OBL006172,CLI002629,PR013,35614484.47,16652816.67,583844.01,2021-02-12,2032-08-12,130,93,Medio
OBL006173,CLI000421,PR013,20544387.55,15159932.09,708427.16,2024-11-01,2033-11-01,19,86,Bajo
OBL006174,CLI005633,PR008,11654194.3,11080293.31,200934.38,2023-03-31,2035-05-10,88,109,Medio
OBL006175,CLI008612,PR006,17284428.07,16808536.59,161536.71,2020-10-25,2028-12-17,66,120,Medio
OBL006176,CLI006765,PR035,31739983.99,228259.52,857837.41,2020-04-19,2027-12-15,101,36,Alto
OBL006177,CLI004416,PR028,17445792.09,5255252.34,185593.53,2025-08-31,2032-03-29,161,96,Alto
OBL006178,CLI001866,PR032,13861033.48,13781306.81,154011.48,2026-05-08,2032-10-25,111,14,Alto
OBL006179,CLI003017,PR037,18781977.18,16994266.96,195645.6,2022-06-25,2028-03-25,32,111,Alto
OBL006180,CLI007024,PR020,18933357.46,14461869.24,511712.36,2022-06-04,2032-08-28,32,118,Alto
OBL006181,CLI000370,PR006,46173806.98,20376057.95,415980.24,2021-08-03,2029-12-11,5,17,Alto
OBL006182,CLI001697,PR013,32677999.13,17144239.29,389023.8,2025-02-28,2028-02-16,23,106,Alto
OBL006183,CLI003962,PR017,25800779.05,2221376.45,600018.12,2024-08-26,2033-01-31,45,48,Alto
OBL006184,CLI009034,PR011,10425000.77,4374354.71,160384.63,2025-05-24,2034-01-17,40,13,Bajo
OBL006185,CLI007042,PR001,10030960.9,7079777.93,189263.41,2024-09-02,2029-06-17,80,37,Medio
OBL006186,CLI003600,PR027,45841264.21,30728285.05,416738.77,2025-06-18,2028-02-01,133,104,Alto
OBL006187,CLI007989,PR004,28707404.39,24248219.72,1594855.8,2025-07-11,2030-07-17,35,29,Bajo
OBL006188,CLI001614,PR013,3566574.86,2280945.03,59442.91,2021-04-27,2029-08-04,15,83,Alto
OBL006189,CLI008434,PR044,47236077.48,31190155.42,1026871.25,2024-04-24,2029-06-20,156,74,Medio
OBL006190,CLI009029,PR036,33374171.18,26998615.08,370824.12,2018-08-23,2030-10-27,105,39,Alto
OBL006191,CLI004084,PR008,45396969.69,38294961.8,732209.19,2026-04-26,2034-07-25,28,56,Bajo
OBL006192,CLI003144,PR016,3087852.8,2893812.16,26619.42,2020-07-25,2029-10-08,78,107,Alto
OBL006193,CLI000726,PR041,20072596.58,18666286.4,213538.26,2019-08-10,2035-07-04,118,86,Bajo
OBL006194,CLI009027,PR037,27309925.04,4192599.97,379304.51,2019-07-15,2028-08-26,92,2,Bajo
OBL006195,CLI007359,PR020,8814448.59,2357125.27,129624.24,2019-12-13,2035-06-27,11,76,Alto
OBL006196,CLI007951,PR026,25407225.22,2641072.89,226850.23,2022-10-09,2027-08-12,25,115,Medio
OBL006197,CLI008372,PR027,30501215.57,1292454.92,448547.29,2022-12-17,2030-03-10,167,29,Medio
OBL006198,CLI004377,PR023,2531607.42,230131.38,32878.02,2026-04-12,2033-05-29,133,46,Bajo
OBL006199,CLI009807,PR010,41864670.3,5683618.2,837293.41,2020-03-23,2029-05-28,166,99,Alto
OBL006200,CLI000208,PR006,39307316.47,23506059.07,644382.24,2024-05-07,2029-04-13,112,18,Bajo
OBL006201,CLI003644,PR043,10853832.16,850959.1,155054.75,2023-08-21,2030-06-12,128,37,Bajo
OBL006202,CLI007315,PR027,31520063.41,22494875.57,271724.68,2022-08-20,2034-10-21,98,72,Medio
OBL006203,CLI001330,PR025,40125429.49,22513524.16,375004.01,2021-10-21,2034-05-18,66,12,Alto
OBL006204,CLI007397,PR004,14821965.1,10355233.0,180755.67,2021-08-22,2029-02-25,35,118,Alto
OBL006205,CLI000201,PR040,25532727.64,10820764.82,851090.92,2026-03-12,2034-05-17,13,26,Medio
OBL006206,CLI001982,PR030,18379956.39,10750906.6,175047.2,2024-12-20,2032-09-01,40,98,Medio
OBL006207,CLI007988,PR018,28779654.64,15024101.02,359745.68,2022-12-17,2027-09-06,161,90,Alto
OBL006208,CLI009026,PR019,36043742.47,11188680.7,1501822.6,2024-01-20,2031-02-05,70,78,Bajo
OBL006209,CLI005333,PR025,24923614.62,19642687.12,220562.96,2026-06-08,2026-11-11,114,0,Medio
OBL006210,CLI004349,PR050,28043290.65,15815678.55,967010.02,2021-06-16,2033-05-25,114,29,Medio
OBL006211,CLI003846,PR026,33871717.54,27565130.41,451622.9,2023-01-10,2030-01-13,151,90,Bajo
OBL006212,CLI001180,PR038,9388352.5,5104136.11,223532.2,2019-02-22,2030-02-16,164,39,Bajo
OBL006213,CLI001896,PR024,36136161.56,1661180.4,463284.12,2020-10-21,2029-05-03,103,41,Alto
OBL006214,CLI006523,PR039,16146047.57,1767887.38,849791.98,2023-10-27,2032-01-19,158,43,Bajo
OBL006215,CLI003895,PR021,43563505.79,22632275.22,631355.16,2019-08-24,2028-10-01,148,75,Medio
OBL006216,CLI007774,PR026,25690552.51,2945029.14,256905.53,2024-10-26,2034-07-31,71,71,Bajo
OBL006217,CLI006255,PR039,32653225.43,1518512.27,333196.18,2022-01-17,2029-08-07,124,4,Medio
OBL006218,CLI007117,PR009,7494103.97,4792749.84,111852.3,2018-10-07,2033-09-24,169,15,Medio
OBL006219,CLI007678,PR037,27598737.81,1914181.02,265372.48,2019-07-10,2032-10-15,14,69,Alto
OBL006220,CLI006773,PR027,16742654.66,11321723.36,440596.18,2023-12-21,2032-06-03,145,15,Alto
OBL006221,CLI001465,PR025,39386736.94,11477313.76,486256.01,2019-08-02,2033-04-21,29,6,Medio
OBL006222,CLI004932,PR043,4360605.89,584139.66,99104.68,2024-07-05,2032-11-10,160,60,Bajo
OBL006223,CLI005007,PR039,25490324.48,7079417.01,688927.69,2026-05-29,2033-02-26,165,98,Alto
OBL006224,CLI004944,PR045,8129660.23,3796673.42,80491.69,2019-05-09,2034-09-18,179,106,Bajo
OBL006225,CLI005185,PR008,35768111.98,33116465.49,1083882.18,2023-03-09,2026-10-02,91,72,Bajo
OBL006226,CLI001077,PR022,12110468.04,9578298.07,756904.25,2024-03-30,2036-03-25,47,33,Medio
OBL006227,CLI002542,PR038,43825616.14,35163032.91,429662.9,2024-02-04,2028-09-03,17,88,Medio
OBL006228,CLI008320,PR002,47400032.31,20237759.48,803390.38,2023-07-10,2030-08-29,75,94,Medio
OBL006229,CLI004367,PR020,44423878.33,34755636.36,1169049.43,2025-06-11,2028-11-15,155,95,Medio
OBL006230,CLI004003,PR024,27769474.98,20449698.67,280499.75,2018-08-10,2029-02-27,53,52,Alto
OBL006231,CLI000153,PR042,40605335.18,14180978.46,571906.13,2025-08-17,2028-09-18,160,98,Bajo
OBL006232,CLI007150,PR006,38837630.12,16342256.11,970940.75,2022-12-29,2033-06-28,170,116,Bajo
OBL006233,CLI003253,PR008,29719098.28,16561907.51,571521.12,2025-05-23,2035-02-05,175,32,Medio
OBL006234,CLI006474,PR032,36955147.83,16518091.42,615919.13,2018-12-07,2027-08-13,114,101,Bajo
OBL006235,CLI002765,PR030,15483663.33,4481934.38,303601.24,2024-09-14,2029-04-03,110,90,Alto
OBL006236,CLI008007,PR006,47370156.63,31254873.35,1007875.67,2025-04-27,2034-06-10,24,55,Medio
OBL006237,CLI002071,PR045,13197537.94,5538573.57,314227.09,2024-11-12,2030-07-12,178,59,Bajo
OBL006238,CLI001938,PR012,7634790.21,3277655.53,141385.0,2023-03-05,2028-01-26,131,12,Medio
OBL006239,CLI008730,PR027,8967264.0,1720758.96,560454.0,2020-10-10,2027-12-10,16,27,Bajo
OBL006240,CLI006788,PR043,38167069.92,29504793.74,658052.93,2022-04-23,2034-04-26,27,34,Medio
OBL006241,CLI006729,PR004,42232752.3,29398321.54,630339.59,2022-03-09,2030-04-01,74,56,Medio
OBL006242,CLI008809,PR036,30899902.06,9033406.54,381480.27,2023-03-04,2031-11-14,139,30,Medio
OBL006243,CLI006618,PR038,12155190.93,2824120.4,199265.43,2020-04-04,2032-08-30,165,6,Bajo
OBL006244,CLI007752,PR003,41299673.57,32835188.77,860409.87,2022-03-01,2027-03-21,25,72,Alto
OBL006245,CLI009670,PR005,47537424.85,44283434.15,617369.15,2021-10-13,2026-10-22,113,26,Bajo
OBL006246,CLI002993,PR018,35531665.62,15397211.57,1045048.99,2019-04-12,2029-09-30,10,3,Medio
OBL006247,CLI001009,PR029,35136870.43,9366996.25,1849308.97,2021-12-13,2027-03-04,14,30,Alto
OBL006248,CLI008153,PR024,32375634.44,25806109.43,490539.92,2022-12-01,2033-01-24,55,51,Bajo
OBL006249,CLI008606,PR035,4619522.57,2642516.87,39148.5,2024-06-09,2027-12-17,39,15,Alto
OBL006250,CLI009727,PR012,23491118.04,21904202.07,1677937.0,2023-06-14,2028-05-19,159,55,Medio
OBL006251,CLI006263,PR038,15176131.43,3238447.25,197092.62,2023-10-11,2030-10-14,64,41,Alto
OBL006252,CLI006486,PR043,38768718.64,16358684.15,426029.88,2022-09-19,2026-12-23,26,28,Alto
OBL006253,CLI002558,PR043,17105227.71,14633478.54,174543.14,2021-10-07,2034-11-13,95,54,Bajo
OBL006254,CLI004674,PR024,14684885.59,1000536.25,156222.19,2025-08-17,2031-06-11,102,56,Bajo
OBL006255,CLI007676,PR009,24127543.74,14565807.76,246199.43,2024-10-23,2030-11-12,85,57,Alto
OBL006256,CLI007790,PR045,34859932.98,9934687.19,396135.6,2023-09-25,2027-04-24,33,73,Medio
OBL006257,CLI007845,PR043,9926225.87,4981358.03,180476.83,2019-06-08,2028-07-13,28,44,Bajo
OBL006258,CLI000064,PR021,36983377.96,30433606.88,1120708.42,2022-01-14,2032-11-18,127,98,Alto
OBL006259,CLI000113,PR032,6972070.91,1927774.06,162141.18,2025-08-05,2032-08-01,171,96,Medio
OBL006260,CLI002078,PR014,45689620.85,31602836.25,550477.36,2025-08-22,2033-08-03,112,88,Alto
OBL006261,CLI001168,PR027,24839258.85,20334013.86,487044.29,2020-06-18,2027-04-29,106,73,Bajo
OBL006262,CLI006077,PR016,35724471.38,1870772.43,2101439.49,2025-10-24,2033-12-29,69,26,Medio
OBL006263,CLI008243,PR017,20968920.4,9066928.96,998520.02,2024-10-29,2034-11-11,62,48,Medio
OBL006264,CLI000438,PR037,10910424.3,3802763.04,126865.4,2023-09-30,2029-06-27,33,105,Medio
OBL006265,CLI000612,PR046,8195001.15,7505090.85,115422.55,2024-11-28,2034-01-08,19,92,Bajo
OBL006266,CLI005378,PR039,5269974.88,1273617.59,49716.74,2023-09-24,2029-04-25,176,42,Bajo
OBL006267,CLI009917,PR006,8543704.92,6568026.65,251285.44,2020-05-15,2028-03-02,167,6,Bajo
OBL006268,CLI000329,PR003,44930368.82,26622345.07,2995357.92,2026-03-07,2029-05-27,131,30,Bajo
OBL006269,CLI006693,PR029,28019374.33,12796853.59,1867958.29,2022-11-22,2028-04-20,100,117,Alto
OBL006270,CLI007598,PR042,10134496.23,3331856.55,135126.62,2023-07-08,2032-04-24,159,105,Alto
OBL006271,CLI001575,PR034,46201384.52,19275969.88,1184650.89,2025-10-29,2027-12-12,154,119,Alto
OBL006272,CLI006627,PR032,4627406.71,2624284.65,55751.89,2021-02-07,2028-07-10,50,119,Alto
